FLOW_ID,SOURCE_IP,SOURCE_PORT,DESTINATION_IP,DESTINATION_PORT,PROTOCOL,TIMESTAMP,LABEL,FLOW_DURATION,TOTAL_FWD_PACKETS,TOTAL_BACKWARD_PACKETS,TOTAL_LENGTH_OF_FWD_PACKETS,TOTAL_LENGTH_OF_BWD_PACKETS,FLOW_BYTES_S,FLOW_PACKETS_S,AVERAGE_PACKET_SIZE,TARGETED
188.40.137.224:443 => 192.168.1.56:50917,188.40.137.224,443,192.168.1.56,50917,6,1680782479.799666,shqiperia,0.966174,157,157,213785,0,221269.66778240772,162.49661034140848,1361.687898089172,False
188.40.137.224:443 => 192.168.1.56:50918,188.40.137.224,443,192.168.1.56,50918,6,1680782479.79967,shqiperia,1.045698,228,228,316140,0,302324.3804616629,218.03618253071153,1386.578947368421,False
188.40.137.224:443 => 192.168.1.56:50919,188.40.137.224,443,192.168.1.56,50919,6,1680782479.808942,shqiperia,1.036417,31,31,28977,0,27958.823523736104,29.910740560990412,934.741935483871,False
188.40.137.224:443 => 192.168.1.56:50920,188.40.137.224,443,192.168.1.56,50920,6,1680782479.808945,shqiperia,2.309374,12,12,5610,0,2429.229739314637,5.196213346127566,467.5,False
192.168.1.134:57278 => 104.21.9.18:443,192.168.1.134,57278,104.21.9.18,443,6,1680804422.960816,ata,2.821374,68,68,6577,0,2331.1336958517377,24.10173199299349,96.72058823529412,False
192.168.1.134:57279 => 104.21.9.18:443,192.168.1.134,57279,104.21.9.18,443,6,1680804422.961174,ata,0.106453,7,7,957,0,8989.88285910214,65.75671892760185,136.71428571428572,False
104.21.9.18:443 => 192.168.1.134:57278,104.21.9.18,443,192.168.1.134,57278,6,1680804422.994703,ata,2.787366,160,160,207201,0,74335.77075992172,57.40186254693499,1295.00625,False
104.21.9.18:443 => 192.168.1.134:57279,104.21.9.18,443,192.168.1.134,57279,6,1680804422.994707,ata,0.072808,5,5,2393,0,32867.26733326008,68.67377211295462,478.6,False
192.168.1.134:62981 => 172.67.190.172:443,192.168.1.134,62981,172.67.190.172,443,6,1680795664.782571,elbasaninews,0.11046,7,7,957,0,8663.76969038566,63.371356147021544,136.71428571428572,False
192.168.1.134:62982 => 172.67.190.172:443,192.168.1.134,62982,172.67.190.172,443,6,1680795664.782923,elbasaninews,4.656196,81,81,7649,0,1642.7573066082268,17.396174903290152,94.4320987654321,False
172.67.190.172:443 => 192.168.1.134:62982,172.67.190.172,443,192.168.1.134,62982,6,1680795664.815993,elbasaninews,4.622938,238,238,319760,0,69168.13506908377,51.482412266831176,1343.529411764706,False
172.67.190.172:443 => 192.168.1.134:62981,172.67.190.172,443,192.168.1.134,62981,6,1680795664.815998,elbasaninews,0.076781,5,5,2393,0,31166.56464489913,65.12027715189956,478.6,False
192.168.1.56:64504 => 188.114.97.7:443,192.168.1.56,64504,188.114.97.7,443,6,1680782217.262815,kosovapress,3.20972,73,73,6557,0,2042.857320887803,22.74341687125357,89.82191780821918,True
192.168.1.56:64505 => 188.114.97.7:443,192.168.1.56,64505,188.114.97.7,443,6,1680782217.263052,kosovapress,0.114239,8,8,1073,0,9392.58922084402,70.0286242001418,134.125,True
188.114.97.7:443 => 192.168.1.56:64505,188.114.97.7,443,192.168.1.56,64505,6,1680782217.296996,kosovapress,0.113729,8,8,2599,0,22852.570584459547,70.34265666628563,324.875,True
188.114.97.7:443 => 192.168.1.56:64504,188.114.97.7,443,192.168.1.56,64504,6,1680782217.297001,kosovapress,3.175428,108,108,102019,0,32127.637597199497,34.01116321957229,944.6203703703704,True
10.1.215.139:56742 => 188.114.96.7:443,10.1.215.139,56742,188.114.96.7,443,6,1680738127.308542,kosovapress,0.102485,7,7,957,0,9337.951895399328,68.30267844074743,136.71428571428572,True
10.1.215.139:56743 => 188.114.96.7:443,10.1.215.139,56743,188.114.96.7,443,6,1680738127.30907,kosovapress,3.012285,73,73,7647,0,2538.6044149208988,24.234094715473468,104.75342465753424,True
188.114.96.7:443 => 10.1.215.139:56742,188.114.96.7,443,10.1.215.139,56742,6,1680738127.340445,kosovapress,0.070471,5,5,2419,0,34326.176725177735,70.95117140383988,483.8,True
188.114.96.7:443 => 10.1.215.139:56743,188.114.96.7,443,10.1.215.139,56743,6,1680738127.341524,kosovapress,2.9797,117,117,108090,0,36275.463972883175,39.265697889049235,923.8461538461538,True
192.168.1.134:58453 => 172.67.145.94:443,192.168.1.134,58453,172.67.145.94,443,6,1680794622.674882,shqip,0.110384,7,7,957,0,8669.73474416582,63.41498767937382,136.71428571428572,False
192.168.1.134:58454 => 172.67.145.94:443,192.168.1.134,58454,172.67.145.94,443,6,1680794622.675147,shqip,1.282575,81,81,7645,0,5960.665068319591,63.154201508683705,94.38271604938272,False
172.67.145.94:443 => 192.168.1.134:58454,172.67.145.94,443,192.168.1.134,58454,6,1680794622.709345,shqip,1.248305,274,274,363913,0,291525.7088612158,219.49763879821035,1328.1496350364964,False
172.67.145.94:443 => 192.168.1.134:58453,172.67.145.94,443,192.168.1.134,58453,6,1680794622.709351,shqip,0.075723,5,5,2411,0,31839.73165352667,66.03013615414075,482.2,False
192.168.1.56:60777 => 173.212.239.244:443,192.168.1.56,60777,173.212.239.244,443,6,1680762410.539484,sportekspres,1.494955,371,371,28146,0,18827.322561548677,248.1680050570084,75.86522911051213,False
192.168.1.56:60778 => 173.212.239.244:443,192.168.1.56,60778,173.212.239.244,443,6,1680762410.539749,sportekspres,0.184431,11,11,1225,0,6642.050414518167,59.64290168138761,111.36363636363636,False
173.212.239.244:443 => 192.168.1.56:60777,173.212.239.244,443,192.168.1.56,60777,6,1680762410.582934,sportekspres,1.451374,4939,4939,7056730,0,4862103.0830096165,3402.982277483268,1428.7770803806438,False
173.212.239.244:443 => 192.168.1.56:60778,173.212.239.244,443,192.168.1.56,60778,6,1680762410.584199,sportekspres,0.139815,12,12,6350,0,45417.15838786968,85.8277008904624,529.1666666666666,False
192.168.1.134:53873 => 104.21.34.171:443,192.168.1.134,53873,104.21.34.171,443,6,1680803705.523561,monitor,1.863577,73,73,7255,0,3893.0508371803257,39.17197947817558,99.38356164383562,False
192.168.1.134:53874 => 104.21.34.171:443,192.168.1.134,53874,104.21.34.171,443,6,1680803705.52403,monitor,0.106956,8,8,1009,0,9433.785855865965,74.79711283144471,126.125,False
104.21.34.171:443 => 192.168.1.134:53873,104.21.34.171,443,192.168.1.134,53873,6,1680803705.556776,monitor,1.830107,146,146,182285,0,99603.46580828336,79.77675622245039,1248.527397260274,False
104.21.34.171:443 => 192.168.1.134:53874,104.21.34.171,443,192.168.1.134,53874,6,1680803705.55678,monitor,0.0739,6,6,4487,0,60717.18538565629,81.19079837618403,747.8333333333334,False
192.168.1.134:49509 => 172.67.129.119:443,192.168.1.134,49509,172.67.129.119,443,6,1680796243.355009,albinfo,0.110353,7,7,957,0,8672.170217393274,63.43280200810127,136.71428571428572,False
192.168.1.134:49510 => 172.67.129.119:443,192.168.1.134,49510,172.67.129.119,443,6,1680796243.35543,albinfo,7.919337,134,134,10686,0,1349.3553816436906,16.920608379211544,79.74626865671642,False
172.67.129.119:443 => 192.168.1.134:49509,172.67.129.119,443,192.168.1.134,49509,6,1680796243.38782,albinfo,0.077445,5,5,2384,0,30783.136419394406,64.5619471883272,476.8,False
172.67.129.119:443 => 192.168.1.134:49510,172.67.129.119,443,192.168.1.134,49510,6,1680796243.387825,albinfo,7.886902,345,345,446910,0,56664.834937723324,43.74341154486261,1295.391304347826,False
192.168.1.134:53754 => 172.67.171.70:443,192.168.1.134,53754,172.67.171.70,443,6,1680803686.020434,lajmi,0.110048,8,8,985,0,8950.639720849085,72.69555103227684,123.125,False
192.168.1.134:53755 => 172.67.171.70:443,192.168.1.134,53755,172.67.171.70,443,6,1680803686.020843,lajmi,3.802288,59,59,6784,0,1784.1888883745787,15.516972938399196,114.98305084745763,False
172.67.171.70:443 => 192.168.1.134:53754,172.67.171.70,443,192.168.1.134,53754,6,1680803686.05319,lajmi,0.077214,6,6,2957,0,38296.16390809957,77.70611547128759,492.8333333333333,False
172.67.171.70:443 => 192.168.1.134:53755,172.67.171.70,443,192.168.1.134,53755,6,1680803686.053195,lajmi,3.769682,155,155,188546,0,50016.420483213165,41.11752662426167,1216.425806451613,False
10.1.215.139:64400 => 188.114.96.7:443,10.1.215.139,64400,188.114.96.7,443,6,1680736609.183214,ballkani,2.609761,65,65,7069,0,2708.677154727962,24.906495269107015,108.75384615384615,False
10.1.215.139:64402 => 188.114.96.7:443,10.1.215.139,64402,188.114.96.7,443,6,1680736609.183994,ballkani,2.613294,9,9,1061,0,406.0010086886512,3.443929385671876,117.88888888888889,False
188.114.96.7:443 => 10.1.215.139:64400,188.114.96.7,443,10.1.215.139,64400,6,1680736609.214461,ballkani,2.578399,88,88,99814,0,38711.61910937756,34.129706069541605,1134.25,False
188.114.96.7:443 => 10.1.215.139:64402,188.114.96.7,443,10.1.215.139,64402,6,1680736609.215783,ballkani,2.581404,7,7,5147,0,1993.8762007031833,2.711702623843459,735.2857142857143,False
192.168.1.134:64817 => 89.163.135.2:443,192.168.1.134,64817,89.163.135.2,443,6,1680796147.533033,fax,0.120422,8,8,1019,0,8461.908953513479,66.43304379598412,127.375,True
192.168.1.134:64818 => 89.163.135.2:443,192.168.1.134,64818,89.163.135.2,443,6,1680796147.533492,fax,2.023823,195,195,33974,0,16787.04115923181,96.352299583511,174.22564102564104,True
89.163.135.2:443 => 192.168.1.134:64818,89.163.135.2,443,192.168.1.134,64818,6,1680796147.571429,fax,1.985669,399,399,421042,0,212040.37530927864,200.93983438327336,1055.2431077694237,True
89.163.135.2:443 => 192.168.1.134:64817,89.163.135.2,443,192.168.1.134,64817,6,1680796147.571433,fax,0.081935,8,8,4072,0,49697.931286995794,97.6383718801489,509.0,True
192.168.1.134:52564 => 50.116.68.163:443,192.168.1.134,52564,50.116.68.163,443,6,1680801525.029147,albaniandailynews,4.643023,11,11,1157,0,249.19109812723303,2.3691461360411097,105.1818181818182,False
192.168.1.134:52565 => 50.116.68.163:443,192.168.1.134,52565,50.116.68.163,443,6,1680801525.029385,albaniandailynews,4.635727,282,282,26093,0,5628.67485509824,60.83188246417444,92.52836879432624,False
50.116.68.163:443 => 192.168.1.134:52565,50.116.68.163,443,192.168.1.134,52565,6,1680801525.213611,albaniandailynews,4.451202,1986,1986,2704098,0,607498.3790895133,446.17161836286016,1361.5800604229607,False
50.116.68.163:443 => 192.168.1.134:52564,50.116.68.163,443,192.168.1.134,52564,6,1680801525.215629,albaniandailynews,4.456349,13,13,6613,0,1483.950202284426,2.917186243716549,508.6923076923077,False
192.168.1.134:55057 => 172.67.72.179:443,192.168.1.134,55057,172.67.72.179,443,6,1680794137.353989,lajmifundit,0.067952,8,8,1009,0,14848.716741229102,117.7301624676242,126.125,False
192.168.1.134:55058 => 172.67.72.179:443,192.168.1.134,55058,172.67.72.179,443,6,1680794137.354983,lajmifundit,3.807663,196,196,42141,0,11067.418518918295,51.47514367736851,215.00510204081633,False
172.67.72.179:443 => 192.168.1.134:55057,172.67.72.179,443,192.168.1.134,55057,6,1680794137.371242,lajmifundit,0.050588,6,6,3979,0,78655.01700007907,118.6052028148968,663.1666666666666,False
172.67.72.179:443 => 192.168.1.134:55058,172.67.72.179,443,192.168.1.134,55058,6,1680794137.372703,lajmifundit,3.825745,658,658,867042,0,226633.5053695424,171.99264456988115,1317.693009118541,False
192.168.1.134:59713 => 172.66.43.70:443,192.168.1.134,59713,172.66.43.70,443,6,1680798062.943351,botasot,0.062327,7,7,957,0,15354.501259486256,112.31087650616908,136.71428571428572,True
192.168.1.134:59714 => 172.66.43.70:443,192.168.1.134,59714,172.66.43.70,443,6,1680798062.945175,botasot,1.007107,99,99,10899,0,10822.08742467285,98.30137214814316,110.0909090909091,True
172.66.43.70:443 => 192.168.1.134:59713,172.66.43.70,443,192.168.1.134,59713,6,1680798062.960651,botasot,0.044848,5,5,2401,0,53536.38958259008,111.48769175882984,480.2,True
172.66.43.70:443 => 192.168.1.134:59714,172.66.43.70,443,192.168.1.134,59714,6,1680798062.961846,botasot,0.990213,217,217,254803,0,257321.40458668993,219.14476986264572,1174.2073732718893,True
192.168.1.134:59737 => 172.66.43.70:443,192.168.1.134,59737,172.66.43.70,443,6,1680798063.924625,botasot,0.017171,2,2,104,0,6056.723545512783,116.47545279832276,52.0,True
172.66.43.70:443 => 192.168.1.134:59737,172.66.43.70,443,192.168.1.134,59737,6,1680798063.941706,botasot,0.0,1,1,60,0,0.0,0.0,60.0,True
192.168.1.134:59164 => 89.163.135.2:443,192.168.1.134,59164,89.163.135.2,443,6,1680794744.44896,fax,0.118388,8,8,1019,0,8607.291279521573,67.57441632597899,127.375,True
192.168.1.134:59165 => 89.163.135.2:443,192.168.1.134,59165,89.163.135.2,443,6,1680794744.451058,fax,3.368148,163,163,19724,0,5856.037205015931,48.394547983045875,121.00613496932516,True
89.163.135.2:443 => 192.168.1.134:59164,89.163.135.2,443,192.168.1.134,59164,6,1680794744.485241,fax,0.081877,8,8,4072,0,49733.136289800554,97.7075369151288,509.0,True
89.163.135.2:443 => 192.168.1.134:59165,89.163.135.2,443,192.168.1.134,59165,6,1680794744.486672,fax,3.3322,363,363,403839,0,121192.90558789988,108.93703859312166,1112.504132231405,True
192.168.1.134:53155 => 104.21.60.176:443,192.168.1.134,53155,104.21.60.176,443,6,1680796801.870782,gazetametro,1.383622,8,8,1009,0,729.2454152940614,5.7819259884563845,126.125,False
192.168.1.134:53156 => 104.21.60.176:443,192.168.1.134,53156,104.21.60.176,443,6,1680796801.871078,gazetametro,1.383364,61,61,7409,0,5355.784883804986,44.0954080054129,121.45901639344262,False
104.21.60.176:443 => 192.168.1.134:53155,104.21.60.176,443,192.168.1.134,53155,6,1680796801.903744,gazetametro,1.350547,6,6,2973,0,2201.3302758067657,4.442644350770466,495.5,False
104.21.60.176:443 => 192.168.1.134:53156,104.21.60.176,443,192.168.1.134,53156,6,1680796801.903749,gazetametro,1.350549,109,109,122731,0,90874.89606078713,80.70791952013589,1125.97247706422,False
192.168.1.134:49435 => 104.21.26.4:443,192.168.1.134,49435,104.21.26.4,443,6,1680800863.208174,lajmpress,0.107229,8,8,1009,0,9409.767879957848,74.60668289362019,126.125,False
192.168.1.134:49436 => 104.21.26.4:443,192.168.1.134,49436,104.21.26.4,443,6,1680800863.208445,lajmpress,1.953373,74,74,5482,0,2806.427651042581,37.883189744099056,74.08108108108108,False
104.21.26.4:443 => 192.168.1.134:49435,104.21.26.4,443,192.168.1.134,49435,6,1680800863.239301,lajmpress,0.075957,6,6,4224,0,55610.41115367906,78.99206129783957,704.0,False
104.21.26.4:443 => 192.168.1.134:49436,104.21.26.4,443,192.168.1.134,49436,6,1680800863.24209,lajmpress,1.919582,194,194,269170,0,140223.23610035935,101.06366906962036,1387.4742268041236,False
192.168.1.134:62749 => 80.91.126.100:443,192.168.1.134,62749,80.91.126.100,443,6,1680798555.92763,rtsh,2.249056,74,74,6896,0,3066.1753197786093,32.902693396696215,93.1891891891892,False
192.168.1.134:62750 => 80.91.126.100:443,192.168.1.134,62750,80.91.126.100,443,6,1680798555.927846,rtsh,2.197046,8,8,1019,0,463.804581242268,3.6412528458666777,127.375,False
80.91.126.100:443 => 192.168.1.134:62749,80.91.126.100,443,192.168.1.134,62749,6,1680798555.977766,rtsh,2.198773,323,323,417327,0,189799.94751618287,146.9001120170204,1292.0340557275542,False
80.91.126.100:443 => 192.168.1.134:62750,80.91.126.100,443,192.168.1.134,62750,6,1680798555.986743,rtsh,2.19663,7,7,4277,0,1947.073471636097,3.186699626245658,611.0,False
192.168.1.134:64172 => 104.25.116.25:443,192.168.1.134,64172,104.25.116.25,443,6,1680800650.588197,shqiptarja,0.09285,7,7,957,0,10306.946688206785,75.39041464728056,136.71428571428572,False
192.168.1.134:64173 => 104.25.116.25:443,192.168.1.134,64173,104.25.116.25,443,6,1680800650.588384,shqiptarja,4.698521,248,248,19522,0,4154.924496453245,52.782567109948,78.71774193548387,False
104.25.116.25:443 => 192.168.1.134:64172,104.25.116.25,443,192.168.1.134,64172,6,1680800650.615211,shqiptarja,0.06565,5,5,2392,0,36435.64356435643,76.16146230007617,478.4,False
104.25.116.25:443 => 192.168.1.134:64173,104.25.116.25,443,192.168.1.134,64173,6,1680800650.615217,shqiptarja,4.671615,1325,1325,1810851,0,387628.4753773588,283.6278246388026,1366.68,False
192.168.1.134:52690 => 172.67.162.197:443,192.168.1.134,52690,172.67.162.197,443,6,1680801556.121603,elbasaniplus,1.515873,70,70,7770,0,5125.759215976536,46.17801095474357,111.0,False
192.168.1.134:52691 => 172.67.162.197:443,192.168.1.134,52691,172.67.162.197,443,6,1680801556.123085,elbasaniplus,0.109031,8,8,1009,0,9254.248791628068,73.37362768386973,126.125,False
172.67.162.197:443 => 192.168.1.134:52690,172.67.162.197,443,192.168.1.134,52690,6,1680801556.154017,elbasaniplus,1.483242,126,126,137692,0,92831.78335025572,84.94905079548718,1092.7936507936508,False
172.67.162.197:443 => 192.168.1.134:52691,172.67.162.197,443,192.168.1.134,52691,6,1680801556.155992,elbasaniplus,0.075936,6,6,4606,0,60656.342182890854,79.01390644753477,767.6666666666666,False
192.168.1.56:63823 => 172.67.149.237:443,192.168.1.56,63823,172.67.149.237,443,6,1680789410.173325,preshevajone,1.335842,10,10,1177,0,881.0922249787026,7.485915250456268,117.7,False
192.168.1.56:63824 => 172.67.149.237:443,192.168.1.56,63824,172.67.149.237,443,6,1680789410.173531,preshevajone,1.638988,75,75,8404,0,5127.554320104845,45.75994455114986,112.05333333333331,False
172.67.149.237:443 => 192.168.1.56:63823,172.67.149.237,443,192.168.1.56,63823,6,1680789410.207856,preshevajone,1.403063,12,12,2765,0,1970.6884152742964,8.552716449653365,230.41666666666663,False
172.67.149.237:443 => 192.168.1.56:63824,172.67.149.237,443,192.168.1.56,63824,6,1680789410.207861,preshevajone,1.604602,209,209,282418,0,176005.0155739554,130.25036738082093,1351.2822966507176,False
192.168.1.56:64442 => 104.21.68.64:443,192.168.1.56,64442,104.21.68.64,443,6,1680782211.111929,pcworld,0.110855,8,8,1073,0,9679.310811420324,72.16634342158675,134.125,False
192.168.1.56:64443 => 104.21.68.64:443,192.168.1.56,64443,104.21.68.64,443,6,1680782211.113531,pcworld,1.542257,58,58,5669,0,3675.781662848669,37.60722110517248,97.74137931034484,False
104.21.68.64:443 => 192.168.1.56:64443,104.21.68.64,443,192.168.1.56,64443,6,1680782211.146047,pcworld,1.509641,115,115,141037,0,93424.19820341392,76.17705136519213,1226.408695652174,False
104.21.68.64:443 => 192.168.1.56:64442,104.21.68.64,443,192.168.1.56,64442,6,1680782211.146052,pcworld,0.111435,8,8,2568,0,23044.824337057475,71.79073002198591,321.0,False
192.168.1.56:62054 => 188.114.97.7:443,192.168.1.56,62054,188.114.97.7,443,6,1680789197.682451,ballkani,2.891979,45,45,4720,0,1632.1003714065696,15.560278964681276,104.88888888888889,False
192.168.1.56:62055 => 188.114.97.7:443,192.168.1.56,62055,188.114.97.7,443,6,1680789197.682853,ballkani,0.113148,8,8,1009,0,8917.523950931523,70.70385689539364,126.125,False
188.114.97.7:443 => 192.168.1.56:62054,188.114.97.7,443,192.168.1.56,62054,6,1680789197.715627,ballkani,2.858633,95,95,99990,0,34978.257090014704,33.23266750226419,1052.5263157894738,False
188.114.97.7:443 => 192.168.1.56:62055,188.114.97.7,443,192.168.1.56,62055,6,1680789197.717508,ballkani,0.078257,7,7,4635,0,59227.92849201988,89.44886719398905,662.1428571428571,False
192.168.1.56:62058 => 188.114.97.7:443,192.168.1.56,62058,188.114.97.7,443,6,1680789198.464376,ballkani,2.110056,12,12,1710,0,810.4050319043665,5.687052855469238,142.5,False
188.114.97.7:443 => 192.168.1.56:62058,188.114.97.7,443,192.168.1.56,62058,6,1680789198.583286,ballkani,1.990981,11,11,5833,0,2929.71153416331,5.52491460239952,530.2727272727273,False
192.168.1.134:50398 => 192.254.235.73:443,192.168.1.134,50398,192.254.235.73,443,6,1680801039.620185,kercova,3.35478,10,10,1105,0,329.3807641633728,2.9808213951436455,110.5,False
192.168.1.134:50399 => 192.254.235.73:443,192.168.1.134,50399,192.254.235.73,443,6,1680801039.620472,kercova,3.350433,148,148,19123,0,5707.620477711388,44.173394901494824,129.20945945945945,False
